n,variance,layer,architecture,task,kind,source
398,0.114064656,c2,AtlasNet,f_1000,Untrained,PyTorch
399,0.11378985,c2,AtlasNet,f_1000,Untrained,PyTorch
400,0.11369633,c2,AtlasNet,f_1000,Untrained,PyTorch
401,0.11337776,c2,AtlasNet,f_1000,Untrained,PyTorch
402,0.113322526,c2,AtlasNet,f_1000,Untrained,PyTorch
403,0.11315197,c2,AtlasNet,f_1000,Untrained,PyTorch
404,0.11292997,c2,AtlasNet,f_1000,Untrained,PyTorch
405,0.11282505,c2,AtlasNet,f_1000,Untrained,PyTorch
406,0.11267556,c2,AtlasNet,f_1000,Untrained,PyTorch
407,0.112479925,c2,AtlasNet,f_1000,Untrained,PyTorch
408,0.11234237,c2,AtlasNet,f_1000,Untrained,PyTorch
409,0.11224424,c2,AtlasNet,f_1000,Untrained,PyTorch
