n,variance,layer,architecture,task,kind,source
329,0.13290367,c2,AtlasNet,ksize_9,Untrained,PyTorch
330,0.1328317,c2,AtlasNet,ksize_9,Untrained,PyTorch
331,0.13249293,c2,AtlasNet,ksize_9,Untrained,PyTorch
332,0.13240305,c2,AtlasNet,ksize_9,Untrained,PyTorch
333,0.13208821,c2,AtlasNet,ksize_9,Untrained,PyTorch
334,0.13191904,c2,AtlasNet,ksize_9,Untrained,PyTorch
335,0.13181646,c2,AtlasNet,ksize_9,Untrained,PyTorch
336,0.13167094,c2,AtlasNet,ksize_9,Untrained,PyTorch
337,0.13146465,c2,AtlasNet,ksize_9,Untrained,PyTorch
338,0.13106067,c2,AtlasNet,ksize_9,Untrained,PyTorch
339,0.13082212,c2,AtlasNet,ksize_9,Untrained,PyTorch
340,0.13057262,c2,AtlasNet,ksize_9,Untrained,PyTorch
341,0.13037105,c2,AtlasNet,ksize_9,Untrained,PyTorch
342,0.13018766,c2,AtlasNet,ksize_9,Untrained,PyTorch
343,0.12998188,c2,AtlasNet,ksize_9,Untrained,PyTorch
344,0.129843,c2,AtlasNet,ksize_9,Untrained,PyTorch
345,0.12964796,c2,AtlasNet,ksize_9,Untrained,PyTorch
346,0.12958683,c2,AtlasNet,ksize_9,Untrained,PyTorch
347,0.12932315,c2,AtlasNet,ksize_9,Untrained,PyTorch
348,0.12923191,c2,AtlasNet,ksize_9,Untrained,PyTorch
349,0.12888765,c2,AtlasNet,ksize_9,Untrained,PyTorch
350,0.12865154,c2,AtlasNet,ksize_9,Untrained,PyTorch
351,0.12841386,c2,AtlasNet,ksize_9,Untrained,PyTorch
352,0.12823696,c2,AtlasNet,ksize_9,Untrained,PyTorch
353,0.1281719,c2,AtlasNet,ksize_9,Untrained,PyTorch
354,0.12782373,c2,AtlasNet,ksize_9,Untrained,PyTorch
355,0.12769157,c2,AtlasNet,ksize_9,Untrained,PyTorch
356,0.12752005,c2,AtlasNet,ksize_9,Untrained,PyTorch
357,0.127206,c2,AtlasNet,ksize_9,Untrained,PyTorch
358,0.12711053,c2,AtlasNet,ksize_9,Untrained,PyTorch
359,0.12692985,c2,AtlasNet,ksize_9,Untrained,PyTorch
360,0.12681726,c2,AtlasNet,ksize_9,Untrained,PyTorch
361,0.12652613,c2,AtlasNet,ksize_9,Untrained,PyTorch
362,0.12637156,c2,AtlasNet,ksize_9,Untrained,PyTorch
363,0.12615433,c2,AtlasNet,ksize_9,Untrained,PyTorch
364,0.12598693,c2,AtlasNet,ksize_9,Untrained,PyTorch
365,0.12578095,c2,AtlasNet,ksize_9,Untrained,PyTorch
366,0.12569909,c2,AtlasNet,ksize_9,Untrained,PyTorch
367,0.1255089,c2,AtlasNet,ksize_9,Untrained,PyTorch
368,0.12510958,c2,AtlasNet,ksize_9,Untrained,PyTorch
369,0.124931425,c2,AtlasNet,ksize_9,Untrained,PyTorch
370,0.12474871,c2,AtlasNet,ksize_9,Untrained,PyTorch
371,0.124685675,c2,AtlasNet,ksize_9,Untrained,PyTorch
372,0.12456751,c2,AtlasNet,ksize_9,Untrained,PyTorch
373,0.12446776,c2,AtlasNet,ksize_9,Untrained,PyTorch
374,0.12407381,c2,AtlasNet,ksize_9,Untrained,PyTorch
375,0.123816825,c2,AtlasNet,ksize_9,Untrained,PyTorch
376,0.123495586,c2,AtlasNet,ksize_9,Untrained,PyTorch
377,0.12340289,c2,AtlasNet,ksize_9,Untrained,PyTorch
378,0.123216875,c2,AtlasNet,ksize_9,Untrained,PyTorch
379,0.12320548,c2,AtlasNet,ksize_9,Untrained,PyTorch
380,0.12296849,c2,AtlasNet,ksize_9,Untrained,PyTorch
381,0.122773275,c2,AtlasNet,ksize_9,Untrained,PyTorch
382,0.12270854,c2,AtlasNet,ksize_9,Untrained,PyTorch
383,0.12248437,c2,AtlasNet,ksize_9,Untrained,PyTorch
384,0.122328006,c2,AtlasNet,ksize_9,Untrained,PyTorch
385,0.12220429,c2,AtlasNet,ksize_9,Untrained,PyTorch
386,0.12194448,c2,AtlasNet,ksize_9,Untrained,PyTorch
387,0.12172554,c2,AtlasNet,ksize_9,Untrained,PyTorch
388,0.121498,c2,AtlasNet,ksize_9,Untrained,PyTorch
389,0.12145516,c2,AtlasNet,ksize_9,Untrained,PyTorch
390,0.12121743,c2,AtlasNet,ksize_9,Untrained,PyTorch
391,0.12115217,c2,AtlasNet,ksize_9,Untrained,PyTorch
392,0.12100822,c2,AtlasNet,ksize_9,Untrained,PyTorch
393,0.1206972,c2,AtlasNet,ksize_9,Untrained,PyTorch
394,0.12045759,c2,AtlasNet,ksize_9,Untrained,PyTorch
395,0.120339595,c2,AtlasNet,ksize_9,Untrained,PyTorch
396,0.12016878,c2,AtlasNet,ksize_9,Untrained,PyTorch
397,0.12003672,c2,AtlasNet,ksize_9,Untrained,PyTorch
