n,variance,layer,architecture,task,kind,source
192,409.2643704373442,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
193,406.9450837172852,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
194,405.1060235823273,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
195,404.05152451442325,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
196,400.2935460284886,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
197,399.56034765094415,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
198,396.2694122849439,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
199,394.7299125347361,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
200,391.4752438669202,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
201,390.5676235697408,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
202,389.372800056681,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
203,388.2445699385447,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
204,384.9508406900316,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
205,384.371742161653,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
206,383.4724678637028,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
207,380.82098815194615,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
208,378.67257411256145,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
209,376.2016930250673,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
210,373.9614694974583,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
211,373.0189462527494,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
212,371.6890172377903,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
213,370.7307916532283,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
214,369.95875891154475,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
215,367.8266914208157,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
216,367.0428330798107,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
217,363.897558936647,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
218,362.37744399168844,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
219,361.06441830832097,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
220,359.2985079080406,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
221,356.78956969450496,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
222,353.9347059952969,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
223,353.381392085553,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
224,351.6116561703375,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
225,350.3430983821689,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
226,349.53701045350755,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
227,347.34141147300704,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
228,345.1690114518079,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
229,344.845892504167,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
230,342.4119904138527,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
231,341.35751726238675,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
232,340.2068935933954,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
233,339.0683257788352,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
234,335.1523470879708,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
235,334.36319458057915,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
236,333.6658516744479,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
237,331.74898101130566,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
238,329.4443296339051,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
239,327.86316220076145,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
240,327.60774394167174,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
241,326.48569195477876,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
242,323.9955982725004,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
243,322.8762474430265,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
244,321.5243766292131,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
245,320.2617925423073,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
246,318.85859718593684,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
247,317.367542377966,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
248,316.5467183732697,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
249,314.40048681271423,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
250,313.600287150674,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
251,312.14468914088013,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
252,311.15697564171205,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
253,309.11954085541095,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
254,307.8166408281699,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
255,306.7919101581241,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
256,306.47927536643465,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
257,304.65672631382085,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
258,303.6841877246731,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
259,301.49706201770255,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
260,301.2488908669701,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
261,299.8720610491024,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
262,299.4854105053295,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
263,298.27212306625074,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
264,297.3543203876942,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
265,296.89015503824817,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
266,294.53693513071084,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
267,292.36690530071195,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
268,291.57798204722036,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
269,288.9878395560913,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
270,288.22467291304537,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
271,287.41325750929053,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
272,286.91169868617885,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
273,284.96047906438775,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
274,284.3050098559592,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
275,282.5675956719928,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
276,282.1465815010791,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
277,280.7954591691586,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
278,280.00353270932635,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
279,278.68439705406905,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
280,277.7755481243788,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
281,276.01441716292305,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
282,274.8131660627934,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
283,274.03045574241867,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
284,273.70166077303776,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
285,270.90132743673666,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
286,270.7137887617295,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
287,269.4137980351059,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
288,269.00291376726784,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
289,268.0913978090961,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
290,266.97663086676977,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
291,266.1083260618645,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
292,265.0379258332204,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
293,264.21112313917513,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
294,263.0027175882924,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
295,262.419170735516,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
296,261.6354662689228,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
297,260.8197170680212,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
298,259.86304095735585,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
299,258.3573433952052,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
300,257.13024536056616,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
301,255.34127252859463,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
302,255.18405767325902,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
303,254.80984486739493,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
304,252.98809050500734,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
305,251.29313898198356,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
306,250.4942914806132,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
307,249.7231318052332,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
308,249.45494833148317,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
309,248.66879692830048,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
310,246.21915622917192,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
311,245.5740739312085,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
312,244.17638560415946,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
313,243.180728977138,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
314,242.27257140570435,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
315,241.34070442665896,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
316,240.48131343240257,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
317,240.00361816414255,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
318,238.8757244302263,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
319,237.30076268919572,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
