n,variance,layer,architecture,task,kind,source
341,0.753239,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
342,0.7520547,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
343,0.7505622,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
344,0.75011027,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
345,0.7486551,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
346,0.74809325,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
347,0.74780864,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
348,0.7450574,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
349,0.7439521,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
350,0.7420149,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
351,0.74126637,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
352,0.7397538,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
353,0.73861563,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
354,0.7383573,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
355,0.7364397,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
356,0.73580295,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
357,0.73378336,c2,AtlasNet_seed=0,Standard,a_NA,pcs_NA
