n,variance,layer,architecture,task,kind,source
207,452.8577,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
208,451.026,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
209,448.10922,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
210,447.01556,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
211,446.04074,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
212,443.14838,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
213,440.931,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
214,440.36685,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
215,435.13205,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
216,432.53217,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
217,431.35562,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
218,430.6108,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
219,428.31738,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
220,424.3382,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
221,421.78363,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
222,420.19263,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
223,418.42593,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
224,416.53397,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
225,414.76474,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
226,411.58084,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
227,410.56683,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
228,409.5105,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
229,408.03745,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
230,403.8154,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
231,403.00546,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
232,399.9057,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
233,399.0748,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
234,398.1087,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
235,395.3377,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
236,393.30627,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
237,391.86996,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
238,390.17197,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
239,389.18643,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
240,388.95316,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
241,385.90707,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
242,384.7891,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
243,381.37903,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
244,380.18762,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
245,378.55515,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
246,376.79944,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
247,374.8225,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
248,372.49176,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
249,372.11725,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
250,371.21753,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
251,368.9589,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
252,367.20557,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
253,364.63483,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
254,363.55423,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
255,362.53983,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
256,361.55447,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
257,358.91736,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
258,357.38193,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
259,355.63193,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
260,355.14993,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
261,354.29773,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
262,350.96436,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
263,350.00656,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
264,348.8449,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
265,345.65317,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
266,344.03012,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
267,342.2459,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
268,341.39215,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
269,340.85974,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
270,339.27475,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
271,338.40738,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
272,337.627,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
273,333.64297,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
274,332.97034,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
275,331.7282,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
276,329.36813,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
277,327.49814,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
278,325.3055,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
279,323.2479,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
280,322.3582,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
281,321.67197,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
282,320.08878,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
283,319.25327,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
284,317.84195,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
285,317.07678,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
286,315.4006,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
287,313.96158,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
288,312.29782,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
289,311.31165,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
290,310.00766,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
291,309.74176,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
292,306.93652,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
293,305.72708,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
294,304.2098,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
295,302.73114,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
296,302.06552,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
297,301.5805,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
298,300.50858,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
299,297.95813,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
300,296.69556,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
301,295.99353,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
302,293.97433,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
303,292.9557,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
304,290.64117,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
305,289.67322,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
306,288.72507,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
307,287.39908,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
308,287.02237,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
309,286.27805,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
310,284.79135,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
311,282.7346,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
312,280.77344,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
313,280.52026,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
314,280.2817,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
315,278.65503,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
316,275.75302,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
317,274.6304,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
318,273.75507,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
319,273.5004,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
320,272.51627,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
321,271.61035,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
322,269.36563,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
323,268.53925,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
324,267.43796,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
325,266.43802,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
326,265.89172,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
327,264.06537,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
328,262.5923,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
329,261.5193,c2,AtlasNet_seed=0,Standard_Norm,a_NA,pcs_1000
